type,name,email,createdAt,sku,description,price,active,qty,category,order,items,status,method,reference,expiresAt
RESERVATION,,customer361@example.com,2025-07-09T09:15:28.528457600Z,SKU807,,,,5,,,,,,,2026-01-21T11:14:28.528457600Z
RESERVATION,,customer166@example.com,2025-03-19T09:15:28.528457600Z,SKU917,,,,5,,,,,,,2026-01-21T10:43:28.528457600Z
RESERVATION,,customer470@example.com,2025-11-18T09:15:28.528457600Z,SKU64,,,,2,,,,,,,2026-01-21T11:26:28.528457600Z
RESERVATION,,customer66@example.com,2025-08-01T09:15:28.528457600Z,SKU511,,,,4,,,,,,,2026-01-21T11:00:28.528457600Z
RESERVATION,,customer110@example.com,2025-10-18T09:15:28.528457600Z,SKU708,,,,2,,,,,,,2026-01-21T11:13:28.528457600Z
RESERVATION,,customer183@example.com,2025-08-06T09:15:28.528457600Z,SKU781,,,,3,,,,,,,2026-01-21T10:02:28.528457600Z
RESERVATION,,customer385@example.com,2025-11-23T09:15:28.528457600Z,SKU550,,,,5,,,,,,,2026-01-21T10:02:28.528457600Z
RESERVATION,,customer185@example.com,2025-03-22T09:15:28.530467800Z,SKU1000,,,,4,,,,,,,2026-01-21T11:20:28.530467800Z
RESERVATION,,customer461@example.com,2025-04-16T09:15:28.530467800Z,SKU746,,,,2,,,,,,,2026-01-21T09:56:28.530467800Z
RESERVATION,,customer364@example.com,2025-07-08T09:15:28.530467800Z,SKU154,,,,1,,,,,,,2026-01-21T11:17:28.530467800Z
RESERVATION,,customer78@example.com,2025-04-28T09:15:28.530467800Z,SKU406,,,,3,,,,,,,2026-01-21T11:24:28.530467800Z
RESERVATION,,customer434@example.com,2025-11-06T09:15:28.530467800Z,SKU809,,,,1,,,,,,,2026-01-21T09:48:28.530467800Z
RESERVATION,,customer80@example.com,2025-02-20T09:15:28.530467800Z,SKU989,,,,3,,,,,,,2026-01-21T10:36:28.530467800Z
RESERVATION,,customer89@example.com,2025-03-14T09:15:28.530467800Z,SKU191,,,,5,,,,,,,2026-01-21T11:21:28.530467800Z
RESERVATION,,customer77@example.com,2025-10-20T09:15:28.530467800Z,SKU981,,,,3,,,,,,,2026-01-21T11:27:28.530467800Z
RESERVATION,,customer489@example.com,2025-10-14T09:15:28.530467800Z,SKU967,,,,3,,,,,,,2026-01-21T09:58:28.530467800Z
RESERVATION,,customer305@example.com,2025-06-11T09:15:28.530467800Z,SKU926,,,,3,,,,,,,2026-01-21T11:26:28.530467800Z
RESERVATION,,customer194@example.com,2025-02-26T09:15:28.530467800Z,SKU740,,,,1,,,,,,,2026-01-21T10:53:28.530467800Z
RESERVATION,,customer334@example.com,2025-01-27T09:15:28.530467800Z,SKU322,,,,2,,,,,,,2026-01-21T11:01:28.530467800Z
RESERVATION,,customer17@example.com,2025-07-17T09:15:28.530467800Z,SKU889,,,,5,,,,,,,2026-01-21T11:17:28.530467800Z
RESERVATION,,customer1@example.com,2025-10-08T09:15:28.530467800Z,SKU977,,,,3,,,,,,,2026-01-21T10:23:28.530467800Z
RESERVATION,,customer295@example.com,2026-01-12T09:15:28.530467800Z,SKU664,,,,4,,,,,,,2026-01-21T09:47:28.530467800Z
RESERVATION,,customer244@example.com,2025-07-08T09:15:28.530467800Z,SKU421,,,,4,,,,,,,2026-01-21T09:33:28.530467800Z
RESERVATION,,customer89@example.com,2026-01-03T09:15:28.530467800Z,SKU104,,,,2,,,,,,,2026-01-21T10:26:28.530467800Z
RESERVATION,,customer239@example.com,2026-01-17T09:15:28.530467800Z,SKU990,,,,3,,,,,,,2026-01-21T10:09:28.530467800Z
RESERVATION,,customer480@example.com,2025-07-20T09:15:28.530467800Z,SKU555,,,,2,,,,,,,2026-01-21T10:07:28.530467800Z
RESERVATION,,customer431@example.com,2025-03-19T09:15:28.530467800Z,SKU582,,,,4,,,,,,,2026-01-21T10:34:28.530467800Z
RESERVATION,,customer164@example.com,2025-06-28T09:15:28.530467800Z,SKU565,,,,1,,,,,,,2026-01-21T09:56:28.530467800Z
RESERVATION,,customer59@example.com,2025-10-21T09:15:28.530467800Z,SKU953,,,,2,,,,,,,2026-01-21T10:18:28.530467800Z
RESERVATION,,customer45@example.com,2025-05-12T09:15:28.530467800Z,SKU817,,,,4,,,,,,,2026-01-21T09:44:28.530467800Z
RESERVATION,,customer129@example.com,2025-02-26T09:15:28.530467800Z,SKU184,,,,3,,,,,,,2026-01-21T11:28:28.530467800Z
RESERVATION,,customer309@example.com,2025-08-22T09:15:28.530467800Z,SKU880,,,,5,,,,,,,2026-01-21T10:55:28.530467800Z
RESERVATION,,customer143@example.com,2025-07-01T09:15:28.530467800Z,SKU976,,,,5,,,,,,,2026-01-21T10:52:28.530467800Z
RESERVATION,,customer243@example.com,2025-06-12T09:15:28.530467800Z,SKU232,,,,1,,,,,,,2026-01-21T09:33:28.530467800Z
RESERVATION,,customer263@example.com,2025-07-17T09:15:28.530467800Z,SKU498,,,,2,,,,,,,2026-01-21T11:28:28.530467800Z
RESERVATION,,customer52@example.com,2025-06-10T09:15:28.530467800Z,SKU829,,,,2,,,,,,,2026-01-21T10:50:28.530467800Z
RESERVATION,,customer379@example.com,2025-11-23T09:15:28.530467800Z,SKU529,,,,2,,,,,,,2026-01-21T09:52:28.530467800Z
RESERVATION,,customer301@example.com,2025-09-21T09:15:28.530467800Z,SKU868,,,,1,,,,,,,2026-01-21T10:38:28.530467800Z
RESERVATION,,customer27@example.com,2025-10-08T09:15:28.530467800Z,SKU538,,,,3,,,,,,,2026-01-21T10:59:28.530467800Z
RESERVATION,,customer188@example.com,2025-03-16T09:15:28.530467800Z,SKU402,,,,3,,,,,,,2026-01-21T09:56:28.530467800Z
RESERVATION,,customer280@example.com,2025-11-25T09:15:28.530467800Z,SKU901,,,,1,,,,,,,2026-01-21T11:25:28.530467800Z
RESERVATION,,customer402@example.com,2025-10-20T09:15:28.530467800Z,SKU609,,,,3,,,,,,,2026-01-21T10:41:28.530467800Z
RESERVATION,,customer231@example.com,2025-10-02T09:15:28.530467800Z,SKU974,,,,4,,,,,,,2026-01-21T11:00:28.530467800Z
RESERVATION,,customer385@example.com,2025-11-24T09:15:28.530467800Z,SKU197,,,,4,,,,,,,2026-01-21T10:34:28.530467800Z
RESERVATION,,customer131@example.com,2025-02-28T09:15:28.530467800Z,SKU333,,,,4,,,,,,,2026-01-21T10:45:28.530467800Z
RESERVATION,,customer111@example.com,2025-08-28T09:15:28.530467800Z,SKU38,,,,1,,,,,,,2026-01-21T10:53:28.530467800Z
RESERVATION,,customer205@example.com,2025-06-15T09:15:28.530467800Z,SKU40,,,,2,,,,,,,2026-01-21T09:51:28.530467800Z
RESERVATION,,customer397@example.com,2026-01-08T09:15:28.530467800Z,SKU265,,,,3,,,,,,,2026-01-21T09:59:28.530467800Z
RESERVATION,,customer30@example.com,2025-10-30T09:15:28.530467800Z,SKU575,,,,3,,,,,,,2026-01-21T11:11:28.530467800Z
RESERVATION,,customer494@example.com,2025-11-10T09:15:28.530467800Z,SKU330,,,,4,,,,,,,2026-01-21T11:18:28.530467800Z
RESERVATION,,customer71@example.com,2025-04-05T09:15:28.530467800Z,SKU350,,,,2,,,,,,,2026-01-21T10:30:28.530467800Z
RESERVATION,,customer400@example.com,2025-06-24T09:15:28.530467800Z,SKU431,,,,3,,,,,,,2026-01-21T10:07:28.530467800Z
RESERVATION,,customer297@example.com,2025-03-06T09:15:28.530467800Z,SKU333,,,,3,,,,,,,2026-01-21T09:35:28.530467800Z
RESERVATION,,customer46@example.com,2025-07-01T09:15:28.530467800Z,SKU134,,,,3,,,,,,,2026-01-21T11:09:28.530467800Z
RESERVATION,,customer54@example.com,2025-01-26T09:15:28.530467800Z,SKU691,,,,1,,,,,,,2026-01-21T11:06:28.530467800Z
RESERVATION,,customer309@example.com,2025-02-10T09:15:28.530467800Z,SKU714,,,,2,,,,,,,2026-01-21T10:42:28.530467800Z
RESERVATION,,customer116@example.com,2025-04-17T09:15:28.530467800Z,SKU802,,,,1,,,,,,,2026-01-21T10:26:28.530467800Z
RESERVATION,,customer9@example.com,2025-08-13T09:15:28.530467800Z,SKU411,,,,4,,,,,,,2026-01-21T10:10:28.530467800Z
RESERVATION,,customer6@example.com,2025-03-24T09:15:28.530467800Z,SKU188,,,,1,,,,,,,2026-01-21T09:59:28.530467800Z
RESERVATION,,customer85@example.com,2025-07-19T09:15:28.530467800Z,SKU732,,,,5,,,,,,,2026-01-21T10:50:28.530467800Z
RESERVATION,,customer312@example.com,2025-04-25T09:15:28.530467800Z,SKU345,,,,4,,,,,,,2026-01-21T09:43:28.530467800Z
RESERVATION,,customer184@example.com,2025-02-27T09:15:28.530467800Z,SKU598,,,,2,,,,,,,2026-01-21T10:41:28.530467800Z
RESERVATION,,customer232@example.com,2025-12-16T09:15:28.530467800Z,SKU338,,,,5,,,,,,,2026-01-21T10:42:28.530467800Z
RESERVATION,,customer226@example.com,2025-10-12T09:15:28.530467800Z,SKU549,,,,3,,,,,,,2026-01-21T11:13:28.530467800Z
RESERVATION,,customer117@example.com,2025-08-16T09:15:28.530467800Z,SKU412,,,,3,,,,,,,2026-01-21T11:20:28.530467800Z
RESERVATION,,customer62@example.com,2025-12-11T09:15:28.530467800Z,SKU862,,,,3,,,,,,,2026-01-21T10:55:28.530467800Z
RESERVATION,,customer103@example.com,2025-11-10T09:15:28.530467800Z,SKU57,,,,2,,,,,,,2026-01-21T11:01:28.530467800Z
RESERVATION,,customer136@example.com,2025-02-24T09:15:28.530467800Z,SKU658,,,,5,,,,,,,2026-01-21T10:57:28.530467800Z
RESERVATION,,customer442@example.com,2025-02-11T09:15:28.530467800Z,SKU813,,,,4,,,,,,,2026-01-21T09:50:28.530467800Z
RESERVATION,,customer1@example.com,2025-02-05T09:15:28.530467800Z,SKU959,,,,1,,,,,,,2026-01-21T10:55:28.530467800Z
RESERVATION,,customer286@example.com,2025-09-14T09:15:28.530467800Z,SKU99,,,,2,,,,,,,2026-01-21T11:22:28.530467800Z
RESERVATION,,customer105@example.com,2025-07-28T09:15:28.530467800Z,SKU882,,,,3,,,,,,,2026-01-21T10:17:28.530467800Z
RESERVATION,,customer93@example.com,2025-03-20T09:15:28.530467800Z,SKU972,,,,1,,,,,,,2026-01-21T09:40:28.530467800Z
RESERVATION,,customer470@example.com,2025-02-12T09:15:28.530467800Z,SKU127,,,,5,,,,,,,2026-01-21T11:25:28.530467800Z
RESERVATION,,customer132@example.com,2025-03-06T09:15:28.530467800Z,SKU972,,,,1,,,,,,,2026-01-21T11:07:28.530467800Z
RESERVATION,,customer264@example.com,2025-05-24T09:15:28.530467800Z,SKU28,,,,3,,,,,,,2026-01-21T10:57:28.530467800Z
RESERVATION,,customer158@example.com,2025-07-28T09:15:28.530467800Z,SKU246,,,,4,,,,,,,2026-01-21T10:18:28.530467800Z
RESERVATION,,customer492@example.com,2025-12-29T09:15:28.530467800Z,SKU494,,,,3,,,,,,,2026-01-21T10:29:28.530467800Z
RESERVATION,,customer483@example.com,2025-09-26T09:15:28.530467800Z,SKU994,,,,5,,,,,,,2026-01-21T10:40:28.530467800Z
RESERVATION,,customer461@example.com,2025-05-23T09:15:28.530467800Z,SKU965,,,,5,,,,,,,2026-01-21T10:34:28.530467800Z
RESERVATION,,customer210@example.com,2025-02-10T09:15:28.530467800Z,SKU86,,,,1,,,,,,,2026-01-21T10:18:28.530467800Z
RESERVATION,,customer144@example.com,2025-04-16T09:15:28.530467800Z,SKU348,,,,1,,,,,,,2026-01-21T09:52:28.530467800Z
RESERVATION,,customer291@example.com,2025-01-25T09:15:28.530467800Z,SKU888,,,,5,,,,,,,2026-01-21T09:31:28.530467800Z
RESERVATION,,customer99@example.com,2025-08-12T09:15:28.530467800Z,SKU999,,,,4,,,,,,,2026-01-21T10:44:28.530467800Z
RESERVATION,,customer325@example.com,2026-01-04T09:15:28.530467800Z,SKU82,,,,5,,,,,,,2026-01-21T09:53:28.530467800Z
RESERVATION,,customer228@example.com,2025-04-16T09:15:28.530467800Z,SKU635,,,,1,,,,,,,2026-01-21T10:37:28.530467800Z
RESERVATION,,customer87@example.com,2025-05-09T09:15:28.530467800Z,SKU479,,,,1,,,,,,,2026-01-21T09:59:28.530467800Z
RESERVATION,,customer98@example.com,2025-07-27T09:15:28.530467800Z,SKU60,,,,5,,,,,,,2026-01-21T10:05:28.530467800Z
RESERVATION,,customer397@example.com,2025-11-28T09:15:28.530467800Z,SKU293,,,,4,,,,,,,2026-01-21T09:39:28.530467800Z
RESERVATION,,customer237@example.com,2025-07-12T09:15:28.530467800Z,SKU724,,,,4,,,,,,,2026-01-21T10:24:28.530467800Z
RESERVATION,,customer498@example.com,2025-06-18T09:15:28.530467800Z,SKU169,,,,1,,,,,,,2026-01-21T11:27:28.530467800Z
RESERVATION,,customer490@example.com,2025-08-07T09:15:28.530467800Z,SKU720,,,,2,,,,,,,2026-01-21T09:39:28.530467800Z
RESERVATION,,customer190@example.com,2025-10-08T09:15:28.530467800Z,SKU588,,,,4,,,,,,,2026-01-21T11:22:28.530467800Z
RESERVATION,,customer155@example.com,2025-07-17T09:15:28.530467800Z,SKU6,,,,3,,,,,,,2026-01-21T11:29:28.530467800Z
RESERVATION,,customer218@example.com,2025-05-20T09:15:28.530467800Z,SKU883,,,,1,,,,,,,2026-01-21T10:08:28.530467800Z
RESERVATION,,customer498@example.com,2025-09-09T09:15:28.530467800Z,SKU821,,,,2,,,,,,,2026-01-21T11:02:28.530467800Z
RESERVATION,,customer164@example.com,2025-06-21T09:15:28.530467800Z,SKU782,,,,1,,,,,,,2026-01-21T10:24:28.530467800Z
RESERVATION,,customer33@example.com,2025-07-24T09:15:28.530467800Z,SKU858,,,,4,,,,,,,2026-01-21T09:48:28.530467800Z
RESERVATION,,customer410@example.com,2025-01-23T09:15:28.530467800Z,SKU263,,,,5,,,,,,,2026-01-21T11:12:28.530467800Z
RESERVATION,,customer335@example.com,2025-03-16T09:15:28.530467800Z,SKU905,,,,3,,,,,,,2026-01-21T09:49:28.530467800Z
RESERVATION,,customer92@example.com,2025-10-15T09:15:28.530467800Z,SKU645,,,,3,,,,,,,2026-01-21T10:08:28.530467800Z
RESERVATION,,customer194@example.com,2025-02-11T09:15:28.530467800Z,SKU106,,,,5,,,,,,,2026-01-21T10:16:28.530467800Z
RESERVATION,,customer182@example.com,2025-05-06T09:15:28.530467800Z,SKU107,,,,1,,,,,,,2026-01-21T11:29:28.530467800Z
RESERVATION,,customer442@example.com,2025-10-20T09:15:28.530467800Z,SKU835,,,,1,,,,,,,2026-01-21T11:15:28.530467800Z
RESERVATION,,customer226@example.com,2025-12-06T09:15:28.530467800Z,SKU515,,,,1,,,,,,,2026-01-21T09:40:28.530467800Z
RESERVATION,,customer448@example.com,2025-04-30T09:15:28.530467800Z,SKU464,,,,5,,,,,,,2026-01-21T10:37:28.530467800Z
RESERVATION,,customer369@example.com,2025-10-01T09:15:28.531937500Z,SKU169,,,,3,,,,,,,2026-01-21T10:39:28.531937500Z
RESERVATION,,customer186@example.com,2025-04-24T09:15:28.531937500Z,SKU626,,,,2,,,,,,,2026-01-21T11:26:28.531937500Z
RESERVATION,,customer448@example.com,2025-11-29T09:15:28.531937500Z,SKU843,,,,5,,,,,,,2026-01-21T10:08:28.531937500Z
RESERVATION,,customer483@example.com,2025-07-16T09:15:28.531937500Z,SKU828,,,,2,,,,,,,2026-01-21T09:59:28.531937500Z
RESERVATION,,customer420@example.com,2025-02-24T09:15:28.531937500Z,SKU268,,,,2,,,,,,,2026-01-21T11:29:28.531937500Z
RESERVATION,,customer309@example.com,2025-04-07T09:15:28.531937500Z,SKU479,,,,3,,,,,,,2026-01-21T10:43:28.531937500Z
RESERVATION,,customer452@example.com,2025-03-01T09:15:28.531937500Z,SKU205,,,,1,,,,,,,2026-01-21T10:20:28.531937500Z
RESERVATION,,customer182@example.com,2025-12-21T09:15:28.531937500Z,SKU950,,,,3,,,,,,,2026-01-21T09:45:28.531937500Z
RESERVATION,,customer117@example.com,2025-03-09T09:15:28.531937500Z,SKU811,,,,5,,,,,,,2026-01-21T11:22:28.531937500Z
RESERVATION,,customer6@example.com,2025-09-19T09:15:28.531937500Z,SKU458,,,,1,,,,,,,2026-01-21T11:05:28.531937500Z
RESERVATION,,customer345@example.com,2025-02-08T09:15:28.531937500Z,SKU661,,,,2,,,,,,,2026-01-21T10:16:28.531937500Z
RESERVATION,,customer29@example.com,2025-08-05T09:15:28.531937500Z,SKU578,,,,4,,,,,,,2026-01-21T10:23:28.531937500Z
RESERVATION,,customer475@example.com,2025-06-21T09:15:28.531937500Z,SKU245,,,,3,,,,,,,2026-01-21T11:19:28.531937500Z
RESERVATION,,customer239@example.com,2025-03-11T09:15:28.531937500Z,SKU184,,,,4,,,,,,,2026-01-21T10:23:28.531937500Z
RESERVATION,,customer480@example.com,2025-08-23T09:15:28.531937500Z,SKU928,,,,4,,,,,,,2026-01-21T10:24:28.531937500Z
RESERVATION,,customer162@example.com,2025-04-29T09:15:28.531937500Z,SKU218,,,,5,,,,,,,2026-01-21T11:17:28.531937500Z
RESERVATION,,customer419@example.com,2025-08-05T09:15:28.531937500Z,SKU449,,,,3,,,,,,,2026-01-21T10:36:28.531937500Z
RESERVATION,,customer454@example.com,2025-05-08T09:15:28.531937500Z,SKU198,,,,5,,,,,,,2026-01-21T10:45:28.531937500Z
RESERVATION,,customer146@example.com,2025-09-01T09:15:28.531937500Z,SKU724,,,,5,,,,,,,2026-01-21T11:11:28.531937500Z
RESERVATION,,customer416@example.com,2025-04-24T09:15:28.531937500Z,SKU814,,,,5,,,,,,,2026-01-21T10:21:28.531937500Z
RESERVATION,,customer285@example.com,2025-01-28T09:15:28.531937500Z,SKU240,,,,1,,,,,,,2026-01-21T10:56:28.531937500Z
RESERVATION,,customer55@example.com,2025-11-21T09:15:28.531937500Z,SKU117,,,,4,,,,,,,2026-01-21T09:48:28.531937500Z
RESERVATION,,customer62@example.com,2025-06-01T09:15:28.531937500Z,SKU355,,,,3,,,,,,,2026-01-21T09:37:28.531937500Z
RESERVATION,,customer418@example.com,2025-11-04T09:15:28.531937500Z,SKU55,,,,4,,,,,,,2026-01-21T10:00:28.531937500Z
RESERVATION,,customer3@example.com,2025-07-29T09:15:28.531937500Z,SKU265,,,,1,,,,,,,2026-01-21T10:47:28.531937500Z
RESERVATION,,customer368@example.com,2026-01-05T09:15:28.531937500Z,SKU318,,,,4,,,,,,,2026-01-21T09:46:28.531937500Z
RESERVATION,,customer500@example.com,2025-11-16T09:15:28.531937500Z,SKU83,,,,5,,,,,,,2026-01-21T11:29:28.531937500Z
RESERVATION,,customer133@example.com,2025-07-17T09:15:28.531937500Z,SKU234,,,,4,,,,,,,2026-01-21T11:17:28.531937500Z
RESERVATION,,customer267@example.com,2025-09-30T09:15:28.531937500Z,SKU761,,,,1,,,,,,,2026-01-21T11:27:28.531937500Z
RESERVATION,,customer481@example.com,2025-11-01T09:15:28.531937500Z,SKU288,,,,4,,,,,,,2026-01-21T10:07:28.531937500Z
RESERVATION,,customer445@example.com,2026-01-03T09:15:28.531937500Z,SKU277,,,,2,,,,,,,2026-01-21T09:30:28.531937500Z
RESERVATION,,customer181@example.com,2025-05-03T09:15:28.531937500Z,SKU57,,,,4,,,,,,,2026-01-21T10:07:28.531937500Z
RESERVATION,,customer64@example.com,2025-11-13T09:15:28.531937500Z,SKU556,,,,2,,,,,,,2026-01-21T10:43:28.531937500Z
RESERVATION,,customer471@example.com,2025-09-02T09:15:28.531937500Z,SKU772,,,,1,,,,,,,2026-01-21T09:33:28.531937500Z
RESERVATION,,customer279@example.com,2025-09-05T09:15:28.531937500Z,SKU200,,,,5,,,,,,,2026-01-21T09:38:28.531937500Z
RESERVATION,,customer9@example.com,2025-10-11T09:15:28.531937500Z,SKU115,,,,5,,,,,,,2026-01-21T10:29:28.531937500Z
RESERVATION,,customer478@example.com,2025-04-22T09:15:28.531937500Z,SKU340,,,,3,,,,,,,2026-01-21T09:40:28.531937500Z
RESERVATION,,customer441@example.com,2025-02-07T09:15:28.531937500Z,SKU51,,,,2,,,,,,,2026-01-21T09:35:28.531937500Z
RESERVATION,,customer257@example.com,2025-10-02T09:15:28.531937500Z,SKU233,,,,1,,,,,,,2026-01-21T11:05:28.531937500Z
RESERVATION,,customer182@example.com,2025-09-01T09:15:28.531937500Z,SKU556,,,,2,,,,,,,2026-01-21T10:19:28.531937500Z
RESERVATION,,customer383@example.com,2025-03-12T09:15:28.531937500Z,SKU93,,,,5,,,,,,,2026-01-21T09:58:28.531937500Z
RESERVATION,,customer314@example.com,2025-03-21T09:15:28.531937500Z,SKU158,,,,4,,,,,,,2026-01-21T10:08:28.531937500Z
RESERVATION,,customer35@example.com,2025-05-05T09:15:28.531937500Z,SKU537,,,,3,,,,,,,2026-01-21T11:12:28.531937500Z
RESERVATION,,customer367@example.com,2025-11-18T09:15:28.531937500Z,SKU256,,,,1,,,,,,,2026-01-21T10:48:28.531937500Z
RESERVATION,,customer398@example.com,2025-04-30T09:15:28.531937500Z,SKU418,,,,3,,,,,,,2026-01-21T11:11:28.531937500Z
RESERVATION,,customer302@example.com,2025-05-31T09:15:28.531937500Z,SKU475,,,,5,,,,,,,2026-01-21T09:49:28.531937500Z
RESERVATION,,customer287@example.com,2025-08-22T09:15:28.531937500Z,SKU818,,,,1,,,,,,,2026-01-21T09:33:28.531937500Z
RESERVATION,,customer455@example.com,2025-09-06T09:15:28.531937500Z,SKU138,,,,1,,,,,,,2026-01-21T09:32:28.531937500Z
RESERVATION,,customer318@example.com,2025-02-06T09:15:28.531937500Z,SKU312,,,,4,,,,,,,2026-01-21T10:03:28.531937500Z
RESERVATION,,customer238@example.com,2026-01-12T09:15:28.531937500Z,SKU392,,,,1,,,,,,,2026-01-21T10:34:28.531937500Z
RESERVATION,,customer44@example.com,2025-08-15T09:15:28.531937500Z,SKU455,,,,1,,,,,,,2026-01-21T10:03:28.531937500Z
RESERVATION,,customer176@example.com,2025-10-30T09:15:28.531937500Z,SKU730,,,,1,,,,,,,2026-01-21T11:20:28.531937500Z
RESERVATION,,customer268@example.com,2025-02-07T09:15:28.531937500Z,SKU116,,,,4,,,,,,,2026-01-21T09:55:28.531937500Z
RESERVATION,,customer418@example.com,2025-03-07T09:15:28.531937500Z,SKU929,,,,4,,,,,,,2026-01-21T10:15:28.531937500Z
RESERVATION,,customer301@example.com,2025-11-04T09:15:28.531937500Z,SKU503,,,,4,,,,,,,2026-01-21T11:19:28.531937500Z
RESERVATION,,customer175@example.com,2025-06-10T09:15:28.531937500Z,SKU691,,,,2,,,,,,,2026-01-21T10:25:28.531937500Z
RESERVATION,,customer414@example.com,2025-11-16T09:15:28.531937500Z,SKU299,,,,5,,,,,,,2026-01-21T09:57:28.531937500Z
RESERVATION,,customer428@example.com,2025-05-18T09:15:28.531937500Z,SKU445,,,,5,,,,,,,2026-01-21T09:32:28.531937500Z
RESERVATION,,customer288@example.com,2025-12-22T09:15:28.531937500Z,SKU413,,,,4,,,,,,,2026-01-21T10:22:28.531937500Z
RESERVATION,,customer342@example.com,2025-02-09T09:15:28.531937500Z,SKU907,,,,1,,,,,,,2026-01-21T09:38:28.531937500Z
RESERVATION,,customer493@example.com,2025-06-12T09:15:28.531937500Z,SKU622,,,,2,,,,,,,2026-01-21T10:46:28.531937500Z
RESERVATION,,customer72@example.com,2025-01-28T09:15:28.531937500Z,SKU382,,,,1,,,,,,,2026-01-21T11:04:28.531937500Z
RESERVATION,,customer473@example.com,2025-08-09T09:15:28.531937500Z,SKU735,,,,4,,,,,,,2026-01-21T10:35:28.531937500Z
RESERVATION,,customer287@example.com,2025-07-27T09:15:28.531937500Z,SKU996,,,,1,,,,,,,2026-01-21T11:09:28.531937500Z
RESERVATION,,customer248@example.com,2025-11-22T09:15:28.531937500Z,SKU744,,,,4,,,,,,,2026-01-21T09:55:28.531937500Z
RESERVATION,,customer380@example.com,2025-03-05T09:15:28.531937500Z,SKU13,,,,4,,,,,,,2026-01-21T09:53:28.531937500Z
RESERVATION,,customer373@example.com,2025-06-07T09:15:28.531937500Z,SKU393,,,,4,,,,,,,2026-01-21T11:08:28.531937500Z
RESERVATION,,customer438@example.com,2025-07-14T09:15:28.531937500Z,SKU728,,,,2,,,,,,,2026-01-21T09:49:28.531937500Z
RESERVATION,,customer402@example.com,2025-09-17T09:15:28.531937500Z,SKU150,,,,2,,,,,,,2026-01-21T09:49:28.531937500Z
RESERVATION,,customer148@example.com,2025-05-04T09:15:28.531937500Z,SKU188,,,,5,,,,,,,2026-01-21T10:17:28.531937500Z
RESERVATION,,customer55@example.com,2025-03-07T09:15:28.531937500Z,SKU453,,,,2,,,,,,,2026-01-21T10:37:28.531937500Z
RESERVATION,,customer222@example.com,2025-02-08T09:15:28.531937500Z,SKU186,,,,3,,,,,,,2026-01-21T11:07:28.531937500Z
RESERVATION,,customer185@example.com,2025-07-14T09:15:28.531937500Z,SKU745,,,,1,,,,,,,2026-01-21T10:43:28.531937500Z
RESERVATION,,customer430@example.com,2025-05-31T09:15:28.531937500Z,SKU574,,,,3,,,,,,,2026-01-21T11:25:28.531937500Z
RESERVATION,,customer241@example.com,2025-03-08T09:15:28.531937500Z,SKU937,,,,3,,,,,,,2026-01-21T10:29:28.531937500Z
RESERVATION,,customer284@example.com,2025-02-22T09:15:28.531937500Z,SKU520,,,,4,,,,,,,2026-01-21T10:35:28.531937500Z
RESERVATION,,customer124@example.com,2025-12-11T09:15:28.531937500Z,SKU18,,,,5,,,,,,,2026-01-21T10:10:28.531937500Z
RESERVATION,,customer45@example.com,2025-07-18T09:15:28.531937500Z,SKU249,,,,1,,,,,,,2026-01-21T11:15:28.531937500Z
RESERVATION,,customer190@example.com,2025-08-17T09:15:28.531937500Z,SKU901,,,,5,,,,,,,2026-01-21T11:10:28.531937500Z
RESERVATION,,customer373@example.com,2025-02-07T09:15:28.531937500Z,SKU406,,,,1,,,,,,,2026-01-21T11:06:28.531937500Z
RESERVATION,,customer11@example.com,2025-12-24T09:15:28.531937500Z,SKU658,,,,1,,,,,,,2026-01-21T10:32:28.531937500Z
